Product Name,External_ID,Product ID
"Sloan Sofa 79x36 Chrome Legs, Pebble Weave, Linen",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-1.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Pebble Weave, Zinc",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-22.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Pebble Weave, Storm",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-204.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Pebble Weave, Basin",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-312.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Pebble Weave, Cocoa",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-307.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Heavy Cloth, Ore",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-216A.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Heavy Cloth, Coffee",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-69.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Heavy Cloth, Panther",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-4.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Heavy Cloth, Natural",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-99.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Heavy Cloth, Slate",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-93.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Heavy Cloth, Midnight Blue",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-19.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Heavy Cloth, Ivory",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-1.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Heavy Cloth, Charcoal",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-96.Leg008-1,
"Sloan Sofa 79x36 Brass Legs, Mod Velvet, Elephant",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-18.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Mod Velvet, Narwhal",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-40.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Mod Velvet, Greige",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-16.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Mod Velvet, Blush",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-175.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Mod Velvet, Sapphire",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-25.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Mod Velvet, Quartz",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-12.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Pebble Weave, Dove",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-21.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Pebble Weave, Linen",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-1.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Pebble Weave, Zinc",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-22.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Pebble Weave, Storm",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-204.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Pebble Weave, Basin",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-312.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Pebble Weave, Cocoa",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-307.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Heavy Cloth, Ore",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-216A.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Heavy Cloth, Coffee",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-69.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Heavy Cloth, Panther",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-4.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Heavy Cloth, Natural",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-99.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Heavy Cloth, Slate",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-93.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Heavy Cloth, Midnight Blue",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-19.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Heavy Cloth, Ivory",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-1.Leg008-3,
"Sloan Sofa 79x36 Brass Legs, Heavy Cloth, Charcoal",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3385-96.Leg008-3,
"Sloan Sofa 79x36 Chrome Legs, Pebble Weave, Zinc",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-22.Leg008-1,402
"Sloan Sectional Sofa 100"" Left Chaise Brass Legs, Pebble Weave, Linen",SLON.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-100.NT-3335-1.Leg008-3,3461
"Sloan Sofa 79x36 Brass Legs, Cross Weave, Wheat ",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.JLA-8915-2.Leg008-3,5864
"Sloan Sectional Sofa 100"" Left Chaise Brass Legs, Heavy Cloth, Charcoal",SLON.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-100.NT-3385-96.Leg008-3,6063
"Owens Fabric Sofa Square Chrome Plated Leg, Pebble Weave, Dove",OWNS.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-74.NT-3335-21.Leg011-1,6070
"Owens Sectional Sofa Oiled Walnet Tapered Round Wood Leg, Pebble Weave, Dove",OWNS.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-106.NT-3335-21.Leg001-1,6080
"Owens Accent Chair  Square Chrome Plated Leg, Mod Velvet, Elephant",OWNS.FABRIC.CHAR.ACCENT.AK-618-18.Leg011-1,6106
"Caitlin by The Everygirl Fabric Sofa Brass Leg, Mod Velvet, Narwhal",CAIT.FABRIC.SOFA.STNDRD.CUSHION-BENCH.LENGTH-79.AK-618-40.Leg008-3,6116
"Caitlin by The Everygirl Fabric Sofa Brass Leg, Heavy Cloth, Ivory",CAIT.FABRIC.SOFA.STNDRD.CUSHION-BENCH.LENGTH-79.NT-3385-1.Leg008-3,6119
"Caitlin by The Everygirl Sectional Sofa Left Chaise with Brass Leg, Heavy Cloth, Ivory",CAIT.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-106.NT-3385-1.Leg008-3,6152
"Caitlin by The Everygirl Accent Chair Chrome Leg, Mod Velvet, Elephant",CAIT.FABRIC.CHAR.ACCENT.AK-618-18.Leg008-1,6201
"Caitlin by The Everygirl Fabric Sofa Brass Leg, Oxford Blue",CAIT.FABRIC.SOFA.STNDRD.CUSHION-BENCH.LENGTH-83.AK-618-43.Leg008-3,10882
"Asher Three-Seat Sectional Sofa Right Chaise with Brass Plated Tapered Leg, Ash",ASHR.FABRIC.SECT.CSRGHT.LENGTH-124.NT-622723-6.Leg009-2,27762
"Owens Sectional Sofa Left Chaise with Natural Oak Tapered Leg, Cross Weave, Plow",OWNS.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-106.JLA-8852-30.Leg001-2,27945
"Owens Fabric Sofa Natural Oak Tapered Leg, Cross Weave, Plow",OWNS.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-86.JLA-8852-30.Leg001-2,34305
"Jasper Short Right Chaise Sectional Sofa Oiled Walnut Solid Wood Leg, Sequence Stitch, Elder ",JASP.FABRIC.SECT.CSRGHT.SHORTR.STNDRD.LENGTH-60x48.Maya-A1081-39C.Leg017-1,36526
"Sloan Sectional Sofa with Left Chaise Matte Black Sloan Leg, Midnight Blue ",SLON.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-100.NT-3385-19.Leg008-2,36534
"Sloan  Corner Sectional Sofa Natural Oak Tapered Round Leg, Cross Weave, Wheat ",SLON.FABRIC.SECT.CORNER.CUSHION-2.LENGTH-101.JLA-8915-2.Leg001-2,41712
"Sloan Sectional Sofa Left Chaise with Brass Leg, Cross Weave, Earth",SLON.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-100.JLA-8915-5.Leg008-3,48772
"Sloan Petite Chair Brass Leg, Oxford Blue",SLON.FABRIC.CHAR.PETITE.AK-618-43.Leg008-3,48936
"Ainsley U-Sectional Sofa Oiled Walnut Ainsley Low Leg, Heather Performance, Felt",AINS.FABRIC.SECT.USHAPE.CUSHION-2.LENGTH-157.NT-622723-7.Leg013-1,65956
"Sloan  U-Sectional Sofa Chrome Leg, Sapphire",SLON.FABRIC.SECT.USHAPE.CUSHION-2.LENGTH-129.AK-618-25.Leg008-1,65993
"Sloan  Corner Sectional Sofa Matte Black Sloan Leg, Earth Cross, Weave",SLON.FABRIC.SECT.CORNER.CUSHION-2.LENGTH-97.JLA-8915-5.Leg008-2,67185
"Sloan Fabric Sofa Matte Black Sloan Leg, Cross Weave, Plow ",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-87.JLA-8852-30.Leg008-2,71874
"Sloan Petite Chair Brass Leg, Cross Weave, Rain ",SLON.FABRIC.CHAR.PETITE.JLA-8852-29.Leg008-3,72188
"Asher Two-Seat Sectional Sofa Right Chaise with Chrome-Plated Leg, Cross Weave, Plow ",ASHR.FABRIC.SECT.2SCSRT.CUSHION-2.LENGTH-120.JLA-8852-30.Leg012-1,74910
"Ms. Chesterfield Fabric Sofa Brass Leg, Cross Weave, Plow",CHES.FABRIC.SOFA.STNDRD.LENGTH-82.JLA-8852-30.Leg008-3,75974
"Caitlin by The Everygirl Sectional Sofa Right Chaise with Brass Leg, Heavy Cloth, Natural",CAIT.FABRIC.SECT.CSRGHT.CUSHION-BENCH.LENGTH-106.NT-3385-99.Leg008-3,76630
"Ms. Chesterfield Fabric Sofa Brass Leg, Static Weave, Vanilla ",CHES.FABRIC.SOFA.STNDRD.LENGTH-78.JLA-9000-2.Leg008-3,77031
"Oliver Fabric Sofa Oiled Walnut Tapered Wood Leg, Cross Weave, Earth ",OLIV.FABRIC.SOFA.STNDRD.LENGTH-90.JLA-8915-5.Leg001-1,77066
"Oliver Fabric Sofa Brushed Nickel-Plated Tapered Leg, Cross Weave, Earth ",OLIV.FABRIC.SOFA.STNDRD.LENGTH-90.JLA-8915-5.Leg009-4,77472
"Sloan  Corner Sectional Sofa Natural Oak Square-Tapered Wood Leg, Pebble Weave, Linen ",SLON.FABRIC.SECT.CORNER.CUSHION-2.LENGTH-105.NT-3335-1.Leg002-2,77799
"Sloan Sectional Sofa Oiled Walnut Tapered Wood Leg, Cross Weave, Earth ",SLON.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-104.JLA-8915-5.Leg001-1,78050
"Charly Sleeper Sleeper Sectional Sofa Left Chaise with Oiled Walnut Wood Leg, Mod Velvet, Emerald ",CHLY.FABRIC.SECT.SSLEFT.CUSHION-BENCH.AK-618-174.Leg007-1,78079
"Henry Corner Sectional Sofa Matte Black Wood Leg, Pebble Weave, Linen ",HNRY.FABRIC.SECT.CORNER.LENGTH-110.NT-3335-1.Leg007-3,78083
"Asher Two-Seat Sectional Sofa Left Chaise with Brass Leg, Mod Velvet, Elephant",ASHR.FABRIC.SECT.2SCSLT.CUSHION-2.LENGTH-112.AK-618-18.Leg008-3,78103
"Charly U-Sectional Sofa Oiled Walnut Leg, Performance Felt, Ash ",CHLY.FABRIC.SECT.USHAPE.CUSHION-BENCH.LENGTH-145.NT-622723-6.Leg018-1,78453
"Caitlin by The Everygirl Corner Sectional Sofa Brass Leg, Mod Velvet, Oxford Blue",CAIT.FABRIC.SECT.CORNER.LENGTH-105.CUSHION-BENCH.AK-618-43.Leg008-3,79547
"Sloan Leather Leather Sofa Matte Black Leg, Palomino Leather",SLON.LEATHR.SOFA.STNDRD.LENGTH-79.2210A.Leg008-2,80421
"Ainsley U-Sectional Sofa Ainsley Low Matte Black Leg, Performance Felt, Heather ",AINS.FABRIC.SECT.USHAPE.CUSHION-2.LENGTH-141.NT-622723-7.Leg013-3,282734
"Charly Sleeper Sleeper Sofa Matte Black Wood Leg, Cross Weave, Rain ",CHLY.FABRIC.SOFA.SLEEPR.CUSHION-BENCH.JLA-8852-29.Leg007-3,287594
"Dylan Fabric Dining Chair Brass Leg, Mod Velvet, Oxford Blue ",DYLN.FABRIC.CHAR.DINING.AK-618-43.Leg102-3,287763
"Sloan Petite Chair Matte Black Leg, Mod Velvet, Elephant ",SLON.FABRIC.CHAR.PETITE.AK-618-18.Leg008-2,313055
"Crawford Leather Leather Corner Sectional Sofa, Dyed Leather, Night Pigment",CRFD.LEATHR.SECT.CORNER.LENGTH-136.8298,326251
"Walters Sectional Sofa with Left Chaise, Pebble Weave, Dove",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-115.NT-3335-21,1345197
"Owens Sectional Sofa with Left Chaise Natural Oak Tapered Wood Leg, Cross Weave, Wheat ",OWNS.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-110.JLA-8915-2.Leg001-2,1349663
"Sloan Fabric Sofa Oiled Walnut Tapered Wood Leg, Textured Twist, Yarrow",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-87.JLA-8913-15.Leg001-1,1353951
"Charly Corner Sectional Sofa, Cross Weave, Plow ",CHLY.FABRIC.SECT.CORNER.CUSHION-BENCH.LENGTH-106.JLA-8852-30.Leg018-1,1393690
"Sloan Sleeper Sleeper Sofa, Mod Micro, Oyster",SLON.FABRIC.SOFA.SLEEPR.CUSHION-2.NT-420031-80.Leg018-1,1393993
"Harper King & California King Fabric Bed Frame Oiled Walnut Tapered Wood Leg, Pebble Weave,  Dove ",HARP.FABRIC.BEDS.KINGSZ.CALKING-79x92.5.LOW-40.NT-3335-21.Leg001-1,1403674
"Charly Sleeper Sleeper Sofa Matte Black Wood Leg, Cross Weave, Rain ",CHLY.FABRIC.SOFA.SLEEPR.CUSHION-BENCH.JLA-8852-29.Leg007-3,1403682
"Charly Corner Sectional Sofa Oiled Walnut Tapered Wood Leg, Cross Weave, Earth",CHLY.FABRIC.SECT.CORNER.CUSHION-BENCH.LENGTH-106.JLA-8915-5.Leg018-1,1425017
"Asher Two-Seat Sectional Sofa with Left Chaise Union and Brass Plated Sloan Leg, Monochromatic Plush, Union ",ASHR.FABRIC.SECT.2SCSLT.CUSHION-2.LENGTH-112.OTE-sunday-53.Leg008-3,1425914
"Sloan Sectional Sofa with Left Chaise Union and Brass Plated Sloan Leg, Monochromatic Plush,  Ecru ",SLON.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-96.OTE-sunday-39.Leg008-3,1427302
"Asher Two-Seat Sectional Sofa with Left Chaise Union and Brass Plated Sloan Leg, Structured Cloth, Smoke",ASHR.FABRIC.SECT.2SCSLT.CUSHION-2.LENGTH-112.OTE-opmep-3.Leg008-3,1429162
"Rose by The Everygirl Sectional Sofa with Right Chaise Oiled Walnut with Brass Caster Turned Wood Leg, Heavy Cloth, Ore ",ROSE.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-105.NT-3385-216A.Leg005-3,1440783
"Asher Two-Seat Sectional Sofa with Left Chaise Chrome Plated Leg, Monochromatic Plush, Ecru ",ASHR.FABRIC.SECT.2SCSLT.CUSHION-2.LENGTH-112.OTE-sunday-39.Leg008-1,1443718
"Charly U-Sectional Sofa Oiled Walnut Tapered Wood Leg, Performance Felt, Heather ",CHLY.FABRIC.SECT.USHAPE.CUSHION-BENCH.LENGTH-141.NT-622723-7.Leg018-1,1443771
"Sloan  Corner Sectional Sofa Oiled Walnut Tapered Wood Leg, Mod Micro, Oyster",SLON.FABRIC.SECT.CORNER.CUSHION-2.LENGTH-113.NT-420031-80.Leg001-1,1450553
"Charly U-Sectional Sofa Oiled Walnut Tapered Wood Leg, Performance Felt, Heather ",CHLY.FABRIC.SECT.USHAPE.CUSHION-BENCH.LENGTH-149.NT-622723-7.Leg018-1,1450614
"Hayes Hayes Rectangle Dining Table 36"" x 72"" Matte Brass Legs, Walnut Top",HAYS.WOODEN.TBLE.RCTNGL.LENGTH-36x72.TOP-WALNUT.Leg200-7,1451336
